,names,datetime,tmpc,relh,drct,sped,vsby
23773,Lahore,2018-06-05 21:00:00,26.0,73.95,105.0,10.925,2.49
23774,Lahore,2018-06-05 22:00:00,25.0,78.48,125.0,38.525000000000006,2.49
23775,Lahore,2018-06-05 23:00:00,25.0,78.48,120.0,3.45,2.49
23776,Lahore,2018-06-06 00:00:00,25.0,78.48,110.0,4.6,2.49
23777,Lahore,2018-06-06 01:00:00,25.0,83.44,55.0,5.175,2.49
23778,Lahore,2018-06-06 03:00:00,27.0,74.11,30.0,5.75,1.86
23779,Lahore,2018-06-06 04:00:00,28.5,69.99000000000001,50.0,4.025,2.015
23780,Lahore,2018-06-06 05:00:00,30.0,66.15,100.0,4.6,2.49
23781,Lahore,2018-06-06 06:00:00,30.333333333333332,64.92333333333333,76.66666666666667,5.366666666666667,2.903333333333333
23782,Lahore,2018-06-06 07:00:00,32.0,59.01,110.0,3.45,3.11
23783,Lahore,2018-06-06 08:00:00,33.333333333333336,59.31666666666666,113.33333333333333,5.75,3.11
23784,Lahore,2018-06-06 09:00:00,34.0,59.47,110.0,5.75,3.11
23785,Lahore,2018-06-06 10:00:00,34.5,59.58,125.0,6.9,3.11
23786,Lahore,2018-06-06 11:00:00,35.0,56.25,115.0,6.9,3.11
23787,Lahore,2018-06-06 12:00:00,34.0,63.10999999999999,110.0,6.133333333333333,3.11
23788,Lahore,2018-06-06 13:00:00,33.0,62.9,100.0,6.325,3.11
23789,Lahore,2018-06-06 14:00:00,33.0,62.9,120.0,5.75,3.11
23790,Lahore,2018-06-06 15:00:00,32.0,66.55,125.0,5.175,3.11
23791,Lahore,2018-06-06 16:00:00,31.5,68.5,125.0,4.6,2.8
23792,Lahore,2018-06-06 17:00:00,30.5,72.53,125.0,4.6,2.49
23793,Lahore,2018-06-06 20:00:00,29.0,79.04,100.0,4.6,2.49
23794,Lahore,2018-06-06 21:00:00,29.0,79.04,100.0,4.6,2.49
23795,Lahore,2018-06-06 22:00:00,,,120.0,5.75,2.49
23796,Lahore,2018-06-07 00:00:00,28.0,78.9,145.0,5.75,2.49
23797,Lahore,2018-06-07 01:00:00,28.0,78.9,130.0,4.6,2.49
23798,Lahore,2018-06-07 02:00:00,29.5,68.11500000000001,130.0,7.475,2.49
23799,Lahore,2018-06-07 03:00:00,32.0,59.01,130.0,9.2,2.49
23800,Lahore,2018-06-07 04:00:00,33.5,48.015,140.0,8.05,3.11
23801,Lahore,2018-06-07 05:00:00,35.5,48.53,135.0,7.4750000000000005,3.11
23802,Lahore,2018-06-07 06:00:00,36.0,50.13,110.0,7.4750000000000005,3.73
23803,Lahore,2018-06-07 08:00:00,37.5,46.195,75.0,7.4750000000000005,3.73
23804,Lahore,2018-06-07 09:00:00,38.0,42.3,350.0,4.6,4.35
23805,Lahore,2018-06-07 10:00:00,38.0,60.36,70.0,6.9,4.35
23806,Lahore,2018-06-07 11:00:00,28.0,78.9,130.0,4.6,4.35
23807,Lahore,2018-06-07 12:00:00,39.0,42.57,60.0,6.9,4.35
23808,Lahore,2018-06-07 13:00:00,38.0,,,,3.73
23809,Lahore,2018-06-07 14:00:00,37.0,50.38,90.0,5.75,3.11
23810,Lahore,2018-06-07 15:00:00,36.0,53.22,100.0,4.6,3.11
23811,Lahore,2018-06-07 16:00:00,36.0,53.22,110.0,5.175,3.11
23812,Lahore,2018-06-07 17:00:00,35.0,56.25,120.0,4.6,2.49
23813,Lahore,2018-06-07 18:00:00,34.666666666666664,56.169999999999995,90.0,2.6833333333333336,2.49
23814,Lahore,2018-06-07 19:00:00,34.0,59.47,0.0,0.0,2.49
23815,Lahore,2018-06-07 20:00:00,33.5,61.185,65.0,1.725,2.49
23816,Lahore,2018-06-07 21:00:00,33.0,59.24,70.0,2.3,2.49
23817,Lahore,2018-06-07 22:00:00,32.5,60.96,90.0,3.45,2.49
23818,Lahore,2018-06-07 23:00:00,32.0,62.68,100.0,4.6,2.49
23819,Lahore,2018-06-08 00:00:00,31.0,63.76333333333333,43.333333333333336,1.1500000000000001,2.3833333333333333
23820,Lahore,2018-06-08 01:00:00,31.0,62.47,120.0,4.6,2.17
23821,Lahore,2018-06-08 02:00:00,32.0,62.75666666666667,130.0,6.516666666666667,2.3833333333333333
23822,Lahore,2018-06-08 03:00:00,35.0,52.98,150.0,5.75,3.11
23823,Lahore,2018-06-08 04:00:00,36.5,47.32,125.0,3.45,3.11
23824,Lahore,2018-06-08 05:00:00,38.5,43.754999999999995,130.0,5.175,3.73
23825,Lahore,2018-06-08 06:00:00,39.0,42.57,150.0,5.175000000000001,3.73
23826,Lahore,2018-06-08 07:00:00,40.0,40.34,110.0,7.4750000000000005,3.73
23827,Lahore,2018-06-08 08:00:00,40.5,39.295,125.0,9.774999999999999,3.73
23828,Lahore,2018-06-08 09:00:00,41.0,38.25,140.0,10.35,3.73
23829,Lahore,2018-06-08 10:00:00,42.0,36.27,160.0,6.9,3.73
23830,Lahore,2018-06-08 11:00:00,42.0,36.27,140.0,4.6,3.73
23831,Lahore,2018-06-08 12:00:00,41.0,39.43,105.0,6.325,3.73
23832,Lahore,2018-06-08 13:00:00,40.0,42.83,70.0,6.9,3.11
23833,Lahore,2018-06-08 14:00:00,40.0,42.83,100.0,5.75,3.11
23834,Lahore,2018-06-08 15:00:00,38.0,47.71,100.0,5.75,3.11
23835,Lahore,2018-06-08 16:00:00,35.5,53.195,125.0,13.8,2.8
23836,Lahore,2018-06-08 17:00:00,34.0,56.01,135.0,13.8,2.49
23837,Lahore,2018-06-08 18:00:00,34.0,56.01,140.0,13.8,2.49
23838,Lahore,2018-06-08 19:00:00,33.0,62.9,100.0,15.525,2.49
23839,Lahore,2018-06-08 20:00:00,32.0,66.55,50.0,13.8,2.49
23840,Lahore,2018-06-08 21:00:00,30.5,66.25,65.0,17.25,2.1750000000000003
23841,Lahore,2018-06-08 22:00:00,29.0,65.95,80.0,18.4,2.49
23842,Lahore,2018-06-08 23:00:00,28.0,69.9,75.0,15.525,2.49
23843,Lahore,2018-06-09 00:00:00,26.5,71.83,120.0,11.5,2.49
23844,Lahore,2018-06-09 01:00:00,27.0,65.54,130.0,12.649999999999999,2.49
23845,Lahore,2018-06-09 02:00:00,28.0,61.81,60.0,9.2,3.11
23846,Lahore,2018-06-09 03:00:00,29.0,60.175,65.0,6.9,3.11
23847,Lahore,2018-06-09 04:00:00,29.0,62.03,230.0,6.325,2.49
23848,Lahore,2018-06-09 05:00:00,27.5,67.725,285.0,14.950000000000001,2.49
23849,Lahore,2018-06-09 06:00:00,25.5,81.03,230.0,10.925,1.86
23850,Lahore,2018-06-09 07:00:00,27.0,76.435,225.0,11.5,1.86
23851,Lahore,2018-06-09 08:00:00,29.0,70.08,155.0,15.525,2.49
23852,Lahore,2018-06-09 09:00:00,31.5,60.739999999999995,170.0,9.775,2.49
23853,Lahore,2018-06-09 10:00:00,30.0,70.27,10.0,14.95,2.17
23854,Lahore,2018-06-09 11:00:00,31.0,62.47,20.0,14.95,2.17
23855,Lahore,2018-06-09 12:00:00,31.0,62.47,50.0,10.925,2.49
23856,Lahore,2018-06-09 13:00:00,31.0,62.47,75.0,6.325,2.49
23857,Lahore,2018-06-09 14:00:00,31.0,62.47,30.0,3.45,2.49
23858,Lahore,2018-06-09 15:00:00,30.0,66.15,10.0,4.6,2.49
23859,Lahore,2018-06-09 16:00:00,30.0,66.15,260.0,3.45,2.49
23860,Lahore,2018-06-09 17:00:00,29.5,68.11500000000001,180.0,4.025,2.49
23861,Lahore,2018-06-09 18:00:00,28.0,74.28,50.0,1.725,2.49
23862,Lahore,2018-06-09 19:00:00,28.0,74.28,115.0,1.725,2.49
23863,Lahore,2018-06-09 20:00:00,28.0,69.9,350.0,4.6,2.49
23864,Lahore,2018-06-09 21:00:00,28.0,69.9,170.0,4.6,2.49
23865,Lahore,2018-06-09 22:00:00,27.0,78.76,35.0,6.9,2.49
23866,Lahore,2018-06-09 23:00:00,27.0,78.76,30.0,4.025,2.49
23867,Lahore,2018-06-10 00:00:00,27.0,78.76,40.0,3.45,2.1750000000000003
23868,Lahore,2018-06-10 01:00:00,28.0,74.28,80.0,3.45,1.86
23869,Lahore,2018-06-10 02:00:00,29.0,74.44,100.0,3.45,1.24
23870,Lahore,2018-06-10 04:00:00,32.0,62.75666666666667,83.33333333333333,3.8333333333333335,2.49
23871,Lahore,2018-06-10 05:00:00,33.5,57.625,195.0,3.45,2.49
23872,Lahore,2018-06-10 06:00:00,35.5,50.0,215.0,4.025,2.49
23873,Lahore,2018-06-10 07:00:00,36.0,47.19,70.0,3.45,2.49
23874,Lahore,2018-06-10 08:00:00,37.0,47.45,65.0,4.6,2.49
23875,Lahore,2018-06-10 09:00:00,37.5,44.875,300.0,6.8999999999999995,2.49
23876,Lahore,2018-06-10 10:00:00,38.0,42.3,295.0,8.625,2.49
23877,Lahore,2018-06-10 11:00:00,38.0,42.3,300.0,5.75,2.49
23878,Lahore,2018-06-10 12:00:00,37.5,43.485,280.0,5.75,2.49
23879,Lahore,2018-06-10 13:00:00,36.5,48.790000000000006,295.0,6.325,2.49
23880,Lahore,2018-06-10 14:00:00,36.0,50.13,295.0,5.75,2.49
23881,Lahore,2018-06-10 15:00:00,35.0,52.98,305.0,5.75,2.49
23882,Lahore,2018-06-10 16:00:00,34.0,52.73,310.0,4.025,2.49
23883,Lahore,2018-06-10 17:00:00,33.5,55.89,315.0,4.025,2.49
23884,Lahore,2018-06-10 18:00:00,33.0,55.77,160.0,1.725,2.49
23885,Lahore,2018-06-10 19:00:00,32.0,59.01,330.0,5.75,2.49
23886,Lahore,2018-06-10 20:00:00,32.0,55.53,325.0,4.6,2.49
23887,Lahore,2018-06-10 21:00:00,31.0,55.29,45.0,2.875,2.49
23888,Lahore,2018-06-10 22:00:00,31.0,55.29,80.0,4.6,2.49
23889,Lahore,2018-06-10 23:00:00,29.5,64.1,0.0,0.0,2.49
23890,Lahore,2018-06-11 00:00:00,29.0,65.95,135.0,2.3,2.49
23891,Lahore,2018-06-11 01:00:00,30.0,62.365,0.0,0.0,2.17
23892,Lahore,2018-06-11 02:00:00,31.5,59.0,0.0,0.0,2.17
23893,Lahore,2018-06-11 03:00:00,33.5,51.05,140.0,1.725,2.17
23894,Lahore,2018-06-11 04:00:00,35.5,45.67,290.0,6.325,2.49
23895,Lahore,2018-06-11 05:00:00,36.5,45.93,290.0,8.625,3.11
23896,Lahore,2018-06-11 06:00:00,37.0,44.67,280.0,9.2,3.73
23897,Lahore,2018-06-11 07:00:00,39.0,40.08,270.0,9.2,3.73
23898,Lahore,2018-06-11 08:00:00,38.5,38.76,250.0,6.9,3.73
23899,Lahore,2018-06-11 10:00:00,39.333333333333336,39.379999999999995,316.6666666666667,10.35,3.11
23900,Lahore,2018-06-11 11:00:00,40.0,37.98,310.0,11.5,3.11
23901,Lahore,2018-06-11 12:00:00,39.333333333333336,41.82666666666666,310.0,11.5,3.11
23902,Lahore,2018-06-11 13:00:00,39.0,42.57,310.0,11.5,3.11
23903,Lahore,2018-06-11 14:00:00,38.333333333333336,41.559999999999995,270.0,5.75,3.11
23904,Lahore,2018-06-11 15:00:00,37.0,44.67,260.0,3.45,3.11
23905,Lahore,2018-06-11 16:00:00,36.0,47.19,255.0,3.45,3.11
23906,Lahore,2018-06-11 17:00:00,35.0,49.87,260.0,4.025,2.49
23907,Lahore,2018-06-11 18:00:00,34.0,52.73,270.0,4.6,2.49
23908,Lahore,2018-06-11 19:00:00,34.0,56.01,0.0,0.0,2.49
23909,Lahore,2018-06-11 20:00:00,33.0,56.92666666666667,253.33333333333334,4.6000000000000005,2.49
23910,Lahore,2018-06-11 21:00:00,32.0,59.01,0.0,0.0,2.49
23911,Lahore,2018-06-11 22:00:00,31.666666666666668,58.93333333333334,0.0,0.0,2.49
23912,Lahore,2018-06-11 23:00:00,31.0,58.78,165.0,1.725,2.49
23913,Lahore,2018-06-12 00:00:00,30.5,64.31,15.0,1.725,2.49
23914,Lahore,2018-06-12 01:00:00,31.0,60.625,65.0,6.325,2.17
23915,Lahore,2018-06-12 02:00:00,31.5,58.894999999999996,125.0,4.6,2.49
23916,Lahore,2018-06-12 03:00:00,34.0,52.73,200.0,8.05,2.49
23917,Lahore,2018-06-12 04:00:00,36.0,47.19,0.0,0.0,2.49
23918,Lahore,2018-06-12 05:00:00,37.5,46.195,305.0,3.45,2.49
23919,Lahore,2018-06-12 06:00:00,39.0,42.57,250.0,5.75,3.11
23920,Lahore,2018-06-12 07:00:00,40.0,40.34,135.0,6.8999999999999995,3.11
23921,Lahore,2018-06-12 08:00:00,42.0,34.15,270.0,9.2,3.11
23922,Lahore,2018-06-12 09:00:00,42.0,34.15,250.0,8.05,3.11
23923,Lahore,2018-06-12 10:00:00,42.0,34.15,270.0,12.65,3.11
23924,Lahore,2018-06-12 11:00:00,42.0,34.15,250.0,10.350000000000001,3.11
23925,Lahore,2018-06-12 12:00:00,42.0,32.13,245.0,9.774999999999999,3.11
23926,Lahore,2018-06-12 13:00:00,41.0,33.88,245.0,9.774999999999999,3.11
23927,Lahore,2018-06-12 14:00:00,39.5,36.725,255.0,4.6,3.11
23928,Lahore,2018-06-12 15:00:00,38.5,41.19,255.0,4.025,3.11
23929,Lahore,2018-06-12 16:00:00,37.0,44.67,255.0,3.45,2.49
23930,Lahore,2018-06-12 17:00:00,36.0,47.19,260.0,3.45,2.49
23931,Lahore,2018-06-12 18:00:00,34.5,51.3,125.0,1.725,2.49
23932,Lahore,2018-06-12 19:00:00,34.0,49.62,120.0,1.725,2.49
23933,Lahore,2018-06-12 20:00:00,34.0,49.62,250.0,4.6,2.49
23934,Lahore,2018-06-12 21:00:00,33.0,52.48,260.0,3.45,2.49
23935,Lahore,2018-06-12 22:00:00,33.0,50.92,260.0,4.025,2.49
23936,Lahore,2018-06-12 23:00:00,33.0,49.36,120.0,4.6,2.49
23937,Lahore,2018-06-13 00:00:00,31.5,57.155,0.0,0.0,2.33
23938,Lahore,2018-06-13 01:00:00,31.0,58.78,0.0,0.0,2.17
23939,Lahore,2018-06-13 02:00:00,33.0,54.67666666666667,110.0,3.4499999999999997,1.86
23940,Lahore,2018-06-13 03:00:00,36.0,47.19,100.0,4.6,2.17
23941,Lahore,2018-06-13 04:00:00,38.5,38.760000000000005,235.0,5.75,2.49
23942,Lahore,2018-06-13 05:00:00,40.0,35.74,250.0,5.75,2.49
23943,Lahore,2018-06-13 06:00:00,41.5,34.015,280.0,5.75,3.11
23944,Lahore,2018-06-13 07:00:00,42.5,31.415,230.0,4.6,3.11
23945,Lahore,2018-06-13 08:00:00,43.5,24.77,270.0,4.025,3.11
23946,Lahore,2018-06-13 09:00:00,44.0,25.59,280.0,6.9,3.42
23947,Lahore,2018-06-13 10:00:00,44.0,27.265,285.0,7.4750000000000005,3.73
23948,Lahore,2018-06-13 11:00:00,42.5,35.34,210.0,13.225000000000001,2.1750000000000003
23949,Lahore,2018-06-13 12:00:00,41.5,37.260000000000005,235.0,18.4,1.86
23950,Lahore,2018-06-13 13:00:00,40.0,39.16,245.0,15.524999999999999,1.55
23951,Lahore,2018-06-13 14:00:00,40.0,37.98,240.0,10.35,1.55
23952,Lahore,2018-06-13 15:00:00,38.0,42.3,235.0,8.625,1.705
23953,Lahore,2018-06-13 16:00:00,37.0,47.45,240.0,9.2,1.86
23954,Lahore,2018-06-13 17:00:00,36.5,48.790000000000006,245.0,5.75,2.49
23955,Lahore,2018-06-13 18:00:00,35.0,52.98,230.0,6.9,2.49
23956,Lahore,2018-06-13 19:00:00,34.5,54.495,230.0,5.75,2.49
23957,Lahore,2018-06-13 20:00:00,34.0,54.37,220.0,6.9,2.49
23958,Lahore,2018-06-13 21:00:00,34.0,54.37,240.0,8.05,2.49
23959,Lahore,2018-06-13 22:00:00,34.0,52.73,240.0,8.05,2.49
23960,Lahore,2018-06-13 23:00:00,34.0,52.73,345.0,3.45,2.49
23961,Lahore,2018-06-14 00:00:00,33.0,59.24,80.0,5.75,2.49
23962,Lahore,2018-06-14 01:00:00,32.0,60.845,140.0,5.175,1.705
23963,Lahore,2018-06-14 02:00:00,33.0,59.24,220.0,3.45,1.24
23964,Lahore,2018-06-14 04:00:00,34.5,54.495,220.0,16.1,1.24
23965,Lahore,2018-06-14 05:00:00,35.0,52.98,230.0,13.8,0.93
23966,Lahore,2018-06-14 06:00:00,36.0,48.66,240.0,13.8,0.93
23967,Lahore,2018-06-14 07:00:00,37.5,44.805,250.0,12.65,0.93
23968,Lahore,2018-06-14 08:00:00,38.0,47.71,215.0,12.65,0.93
23969,Lahore,2018-06-14 09:00:00,38.5,46.455,230.0,12.65,0.93
23970,Lahore,2018-06-14 10:00:00,39.0,45.2,225.0,11.5,0.93
23971,Lahore,2018-06-14 11:00:00,39.0,45.2,225.0,11.5,0.93
23972,Lahore,2018-06-14 12:00:00,39.0,45.2,240.0,11.5,0.93
23973,Lahore,2018-06-14 13:00:00,37.5,50.505,235.0,12.075,0.93
23974,Lahore,2018-06-14 14:00:00,37.0,50.38,245.0,4.6,1.085
23975,Lahore,2018-06-14 15:00:00,36.0,53.22,40.0,2.875,2.17
23976,Lahore,2018-06-14 16:00:00,36.0,53.22,100.0,5.75,2.17
23977,Lahore,2018-06-14 17:00:00,35.0,56.25,115.0,6.9,2.49
23978,Lahore,2018-06-14 18:00:00,33.5,55.89,85.0,10.35,2.49
23979,Lahore,2018-06-14 19:00:00,32.5,59.125,105.0,9.2,2.49
23980,Lahore,2018-06-14 20:00:00,32.0,59.01,135.0,8.05,2.49
23981,Lahore,2018-06-14 21:00:00,31.5,51.04,125.0,10.925,2.49
23982,Lahore,2018-06-14 22:00:00,32.0,55.53,150.0,10.35,2.49
23983,Lahore,2018-06-14 23:00:00,33.0,52.48,170.0,10.35,2.49
23984,Lahore,2018-06-15 00:00:00,33.0,50.92,200.0,10.925,1.55
23985,Lahore,2018-06-15 01:00:00,33.0,49.36,210.0,12.65,0.7150000000000001
23986,Lahore,2018-06-15 02:00:00,32.0,52.23,210.0,16.1,0.5
23987,Lahore,2018-06-15 03:00:00,32.0,49.1,180.0,14.950000000000001,1.115
23988,Lahore,2018-06-15 04:00:00,33.0,52.48,180.0,16.1,0.37
23989,Lahore,2018-06-15 05:00:00,34.0,49.62,200.0,17.25,0.37
23990,Lahore,2018-06-15 06:00:00,35.0,49.87,200.0,17.25,0.37
23991,Lahore,2018-06-15 07:00:00,35.0,49.87,170.0,16.1,0.5
23992,Lahore,2018-06-15 08:00:00,36.0,50.13,170.0,14.95,0.5
23993,Lahore,2018-06-15 09:00:00,37.0,46.06,200.0,9.2,0.62
23994,Lahore,2018-06-15 10:00:00,36.5,48.790000000000006,215.0,9.2,0.5
23995,Lahore,2018-06-15 11:00:00,36.0,50.13,210.0,9.2,0.5
23996,Lahore,2018-06-15 12:00:00,36.0,50.13,220.0,9.966666666666667,0.5
23997,Lahore,2018-06-15 13:00:00,36.0,50.13,230.0,6.9,0.5
23998,Lahore,2018-06-15 14:00:00,36.0,50.13,70.0,3.0666666666666664,0.5
23999,Lahore,2018-06-15 15:00:00,35.0,52.98,80.0,4.6,0.93
24000,Lahore,2018-06-15 16:00:00,35.0,52.98,80.0,7.4750000000000005,0.93
24001,Lahore,2018-06-15 17:00:00,35.0,52.98,80.0,5.75,0.93
24002,Lahore,2018-06-15 18:00:00,34.5,54.495,55.0,8.05,0.93
24003,Lahore,2018-06-15 19:00:00,34.0,56.01,110.0,9.2,0.93
24004,Lahore,2018-06-15 20:00:00,32.5,55.650000000000006,70.0,12.075,0.93
24005,Lahore,2018-06-15 21:00:00,30.0,62.25,85.0,13.8,0.93
24006,Lahore,2018-06-15 22:00:00,30.0,62.25,80.0,13.225000000000001,0.93
24007,Lahore,2018-06-15 23:00:00,29.0,65.95,95.0,12.65,1.24
24008,Lahore,2018-06-16 00:00:00,28.0,65.74,100.0,12.65,1.86
24009,Lahore,2018-06-16 01:00:00,28.0,67.82,110.0,13.8,1.86
24010,Lahore,2018-06-16 02:00:00,28.0,69.9,125.0,16.1,1.86
24011,Lahore,2018-06-16 04:00:00,30.0,62.25,125.0,21.275,1.24
24012,Lahore,2018-06-16 05:00:00,30.5,64.31,120.0,18.4,1.24
24013,Lahore,2018-06-16 06:00:00,31.0,62.47,115.0,17.825,1.24
24014,Lahore,2018-06-16 07:00:00,32.0,59.01,130.0,18.4,1.24
24015,Lahore,2018-06-16 08:00:00,33.0,55.77,140.0,13.8,1.24
24016,Lahore,2018-06-16 09:00:00,33.0,55.77,130.0,14.95,1.24
24017,Lahore,2018-06-16 10:00:00,34.0,54.37,105.0,13.8,1.24
24018,Lahore,2018-06-16 11:00:00,32.0,55.53,90.0,17.25,0.93
24019,Lahore,2018-06-16 12:00:00,32.0,55.53,90.0,13.8,1.24
24020,Lahore,2018-06-16 13:00:00,29.5,56.68,65.0,14.95,1.55
24021,Lahore,2018-06-16 14:00:00,29.0,54.8,75.0,14.95,1.86
24022,Lahore,2018-06-16 15:00:00,28.0,61.81,75.0,16.1,2.49
24023,Lahore,2018-06-16 16:00:00,27.5,63.675000000000004,65.0,14.375,2.49
24024,Lahore,2018-06-16 17:00:00,26.0,69.52,120.0,9.2,2.49
24025,Lahore,2018-06-16 18:00:00,27.0,69.71,140.0,8.05,2.49
24026,Lahore,2018-06-16 19:00:00,26.5,71.83,145.0,7.475,2.49
24027,Lahore,2018-06-16 20:00:00,26.0,73.95,80.0,6.9,2.49
24028,Lahore,2018-06-16 22:00:00,24.0,78.34,100.0,9.775,2.49
24029,Lahore,2018-06-16 23:00:00,25.0,78.48,130.0,16.1,2.49
24030,Lahore,2018-06-17 00:00:00,24.0,83.32,260.0,13.8,2.49
24031,Lahore,2018-06-17 01:00:00,23.0,88.51,230.0,11.5,1.86
24032,Lahore,2018-06-17 02:00:00,23.0,88.51,145.0,10.350000000000001,2.49
24033,Lahore,2018-06-17 03:00:00,23.5,85.91499999999999,165.0,10.925,2.49
24034,Lahore,2018-06-17 04:00:00,25.0,80.96000000000001,10.0,2.3,2.49
24035,Lahore,2018-06-17 05:00:00,26.0,73.95,60.0,8.05,2.49
24036,Lahore,2018-06-17 06:00:00,26.0,73.95,85.0,6.325,3.11
24037,Lahore,2018-06-17 07:00:00,27.0,69.71,110.0,9.774999999999999,3.11
24038,Lahore,2018-06-17 08:00:00,28.0,69.9,100.0,8.05,3.11
24039,Lahore,2018-06-17 09:00:00,28.0,69.9,90.0,9.2,3.11
24040,Lahore,2018-06-17 11:00:00,29.0,70.08,160.0,9.2,3.11
24041,Lahore,2018-06-17 12:00:00,29.0,65.95,160.0,6.9,3.11
24042,Lahore,2018-06-17 14:00:00,29.0,65.95,110.0,5.75,2.49
24043,Lahore,2018-06-17 16:00:00,28.0,69.9,60.0,1.725,2.49
24044,Lahore,2018-06-17 17:00:00,26.5,76.36500000000001,165.0,1.725,2.49
24045,Lahore,2018-06-17 18:00:00,27.0,74.11,50.0,5.175,2.49
24046,Lahore,2018-06-17 19:00:00,27.0,74.11,70.0,4.6,2.49
24047,Lahore,2018-06-17 20:00:00,26.0,78.62,45.0,4.6,2.49
24048,Lahore,2018-06-17 21:00:00,26.0,78.62,50.0,5.75,2.49
24049,Lahore,2018-06-17 22:00:00,26.0,76.285,55.0,5.175000000000001,2.49
24050,Lahore,2018-06-17 23:00:00,25.0,83.44,50.0,4.6,2.49
24051,Lahore,2018-06-18 00:00:00,25.0,83.44,45.0,5.175,2.17
24052,Lahore,2018-06-18 01:00:00,25.0,83.44,220.0,9.2,1.395
24053,Lahore,2018-06-18 02:00:00,26.5,81.155,225.0,8.625,1.55
24054,Lahore,2018-06-18 03:00:00,27.5,76.52000000000001,200.0,3.45,2.015
24055,Lahore,2018-06-18 04:00:00,29.5,68.11500000000001,0.0,0.0,2.49
24056,Lahore,2018-06-18 05:00:00,30.0,64.2,125.0,1.725,2.8
24057,Lahore,2018-06-18 06:00:00,30.5,64.31,325.0,5.175,3.11
24058,Lahore,2018-06-18 07:00:00,31.0,62.47,330.0,5.75,3.11
24059,Lahore,2018-06-18 08:00:00,32.666666666666664,56.85,136.66666666666666,3.0666666666666664,3.11
24060,Lahore,2018-06-18 09:00:00,32.0,59.01,330.0,9.2,3.11
24061,Lahore,2018-06-18 10:00:00,32.0,55.53,320.0,3.45,3.11
24062,Lahore,2018-06-18 11:00:00,32.0,55.53,155.0,2.3,3.11
24063,Lahore,2018-06-18 12:00:00,32.0,55.53,0.0,0.0,3.11
24064,Lahore,2018-06-18 13:00:00,32.0,55.53,310.0,4.6,3.11
24065,Lahore,2018-06-18 14:00:00,31.5,57.155,295.0,6.325,3.11
24066,Lahore,2018-06-18 15:00:00,30.5,60.515,260.0,5.75,3.11
24067,Lahore,2018-06-18 16:00:00,30.0,62.25,135.0,1.725,2.49
24068,Lahore,2018-06-18 17:00:00,29.0,65.95,300.0,3.45,2.49
24069,Lahore,2018-06-18 19:00:00,27.0,78.76,245.0,4.6,2.49
24070,Lahore,2018-06-18 20:00:00,27.0,78.76,260.0,6.325,2.49
24071,Lahore,2018-06-18 22:00:00,26.0,83.55,0.0,0.0,2.49
24072,Lahore,2018-06-18 23:00:00,26.0,83.55,340.0,4.6,2.49
24073,Lahore,2018-06-19 00:00:00,25.5,83.495,0.0,0.0,2.33
24074,Lahore,2018-06-19 01:00:00,26.0,83.715,290.0,4.025,1.86
24075,Lahore,2018-06-19 02:00:00,28.5,72.18,290.0,5.75,1.86
24076,Lahore,2018-06-19 03:00:00,30.0,62.25,300.0,3.45,2.49
24077,Lahore,2018-06-19 04:00:00,32.0,55.53,340.0,4.6,3.11
24078,Lahore,2018-06-19 05:00:00,33.5,51.05,280.0,5.75,4.04
24079,Lahore,2018-06-19 06:00:00,35.0,46.93,275.0,4.6,4.35
24080,Lahore,2018-06-19 07:00:00,36.0,44.41,0.0,0.0,4.66
24081,Lahore,2018-06-19 08:00:00,36.5,43.224999999999994,270.0,3.4499999999999997,4.97
24082,Lahore,2018-06-19 09:00:00,37.0,42.04,200.0,7.475,4.97
24083,Lahore,2018-06-19 10:00:00,37.0,39.54,250.0,7.4750000000000005,4.97
24084,Lahore,2018-06-19 11:00:00,37.0,42.04,220.0,8.625,4.35
24085,Lahore,2018-06-19 12:00:00,37.0,40.79,295.0,6.9,3.73
24086,Lahore,2018-06-19 13:00:00,37.0,40.79,285.0,8.625,3.73
24087,Lahore,2018-06-19 14:00:00,35.5,41.635000000000005,275.0,6.9,3.73
24088,Lahore,2018-06-19 15:00:00,34.5,44.085,315.0,3.45,3.42
24089,Lahore,2018-06-19 16:00:00,33.0,46.41,0.0,0.0,3.11
24090,Lahore,2018-06-19 17:00:00,32.0,53.879999999999995,205.0,4.025,3.11
24091,Lahore,2018-06-19 18:00:00,31.0,58.78,105.0,2.3,2.49
24092,Lahore,2018-06-19 19:00:00,31.0,62.47,215.0,4.6,2.49
24093,Lahore,2018-06-19 20:00:00,31.0,62.47,115.0,1.725,2.49
24094,Lahore,2018-06-19 21:00:00,30.0,66.15,0.0,0.0,2.49
24095,Lahore,2018-06-19 22:00:00,30.0,66.15,160.0,3.45,2.49
24096,Lahore,2018-06-19 23:00:00,29.0,74.44,125.0,3.45,2.49
24097,Lahore,2018-06-20 00:00:00,29.0,79.04,65.0,4.6,2.33
24098,Lahore,2018-06-20 01:00:00,29.0,76.74000000000001,90.0,4.6,1.395
24099,Lahore,2018-06-20 02:00:00,31.0,66.35,45.0,1.725,1.395
24100,Lahore,2018-06-20 03:00:00,34.0,56.01,160.0,5.75,2.17
24101,Lahore,2018-06-20 04:00:00,34.5,54.495,205.0,6.325,2.49
24102,Lahore,2018-06-20 05:00:00,36.0,47.19,200.0,6.9,3.11
24103,Lahore,2018-06-20 06:00:00,37.5,43.485,125.0,5.75,3.73
